DATA,INVASORA,TIPO DE FOLHA,QUANTIDADE,PESO VERDE (g),PESO SECO (g),COLETA DA AMOSTRA,PLANTAÇÃO,PASTO,Nº DE QUADROS,ÁREA DO QUADRO (m²),ÁREA TOTAL (m²),ANO,PRESSÃO (hPa),TEMPERATURA MÉDIA (°C),TEMPERATURA MÁXIMA (°C),TEMPERATURA MÍNIMA (°C),UMIDADE RELATIVA (%),VELOCIDADE DO VENTO (m/s),DIREÇÃO DO VENTO (°),PRECIPITAÇÃO (mm),control_index,PROFUNDIDADE (cm),pH (H20),H+Al (cmolc/dm3),Al (cmolc/dm3),Ca (cmolc/dm3),Mg (cmolc/dm3),K (mg/dm3),P (mg/dm3),M.O. (dag/kg),SB (cmolc/dm3),CTC (cmolc/dm3),V (%),Sat.Al (%),B (mg/dm3),Zn (mg/dm3),Cu (mg/dm3),Mn (mg/dm3),Fe (mg/dm3),Ca/Mg (cmolc/dm3),Ca/K (cmolc/mg),Mg/K (cmolc/mg),Ca+Mg/K (cmolc/mg)
2006-10-01,tiririca,1.0,466,7927.825,3171.13,2.0,0.0,2.0,43.0,0.25,10.75,2006,931.4,22.83333333,27.6,19.6,66.66666667,2.4,150.0,0.0,24,0,5.1,6.79,0.1,3.4,0.67,127.0,60.0,3.65,4.4,11.19,39.0,2.0,0.16,1.9,1.13,22.07,32.56,5.07,0.03,0.01,0.03
2006-10-01,tiririca,1.0,466,7927.825,3171.13,2.0,0.0,2.0,43.0,0.25,10.75,2006,931.4,22.83333333,27.6,19.6,66.66666667,2.4,150.0,0.0,24,2,5.7,4.82,0.01,4.97,0.78,61.0,24.0,3.08,5.91,10.73,55.0,0.01,0.16,1.9,1.13,22.07,32.56,6.37,0.08,0.01,0.09
2006-10-01,tiririca,1.0,466,7927.825,3171.13,2.0,0.0,2.0,43.0,0.25,10.75,2006,931.4,22.83333333,27.6,19.6,66.66666667,2.4,150.0,0.0,24,4,5.9,4.98,0.01,4.26,0.77,33.0,12.0,2.7,5.12,10.1,51.0,0.01,0.16,1.9,1.13,22.07,32.56,5.53,0.13,0.02,0.15
2006-10-01,trapoeraba,1.0,3,4.388,1.755,2.0,0.0,2.0,43.0,0.25,10.75,2006,931.4,22.83333333,27.6,19.6,66.66666667,2.4,150.0,0.0,25,0,5.1,6.79,0.1,3.4,0.67,127.0,60.0,3.65,4.4,11.19,39.0,2.0,0.16,1.9,1.13,22.07,32.56,5.07,0.03,0.01,0.03
2006-10-01,trapoeraba,1.0,3,4.388,1.755,2.0,0.0,2.0,43.0,0.25,10.75,2006,931.4,22.83333333,27.6,19.6,66.66666667,2.4,150.0,0.0,25,2,5.7,4.82,0.01,4.97,0.78,61.0,24.0,3.08,5.91,10.73,55.0,0.01,0.16,1.9,1.13,22.07,32.56,6.37,0.08,0.01,0.09
2006-10-01,trapoeraba,1.0,3,4.388,1.755,2.0,0.0,2.0,43.0,0.25,10.75,2006,931.4,22.83333333,27.6,19.6,66.66666667,2.4,150.0,0.0,25,4,5.9,4.98,0.01,4.26,0.77,33.0,12.0,2.7,5.12,10.1,51.0,0.01,0.16,1.9,1.13,22.07,32.56,5.53,0.13,0.02,0.15
2015-06-15,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,26,1,5.4,8.71,0.12,6.33,1.33,185.0,115.2,6.57,8.13,16.84,48.28,1.45,1.33,10.0,1.73,165.3,59.48,4.76,0.03,0.01,0.04
2015-06-15,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,26,2,5.1,9.06,0.51,3.4,0.75,46.0,48.95,4.01,4.27,13.33,32.02,10.68,0.75,3.52,2.06,66.39,60.81,4.53,0.07,0.02,0.09
2015-06-15,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,26,4,5.2,8.63,0.56,3.25,0.65,34.0,26.12,3.49,3.99,12.62,31.6,12.32,0.65,4.58,2.17,84.97,75.47,5.0,0.1,0.02,0.12
2015-06-15,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,26,6,5.1,7.61,0.61,2.03,0.48,14.0,13.98,3.06,2.55,10.16,25.06,19.34,0.48,0.96,1.85,38.37,55.97,4.23,0.15,0.04,0.18
2015-06-15,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,26,8,5.2,9.75,0.53,4.19,0.96,81.0,82.72,4.92,5.36,15.11,35.46,9.0,0.96,6.58,2.2,108.0,71.08,4.36,0.05,0.01,0.06
2015-10-30,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,57,1,5.4,8.71,0.12,6.33,1.33,185.0,115.2,6.57,8.13,16.84,48.28,1.45,1.33,10.0,1.73,165.3,59.48,4.76,0.03,0.01,0.04
2015-10-30,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,57,2,5.1,9.06,0.51,3.4,0.75,46.0,48.95,4.01,4.27,13.33,32.02,10.68,0.75,3.52,2.06,66.39,60.81,4.53,0.07,0.02,0.09
2015-10-30,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,57,4,5.2,8.63,0.56,3.25,0.65,34.0,26.12,3.49,3.99,12.62,31.6,12.32,0.65,4.58,2.17,84.97,75.47,5.0,0.1,0.02,0.12
2015-10-30,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,57,6,5.1,7.61,0.61,2.03,0.48,14.0,13.98,3.06,2.55,10.16,25.06,19.34,0.48,0.96,1.85,38.37,55.97,4.23,0.15,0.04,0.18
2015-10-30,-----,0.0,0,0.0,0.0,0.0,5.0,1.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,57,8,5.2,9.75,0.53,4.19,0.96,81.0,82.72,4.92,5.36,15.11,35.46,9.0,0.96,6.58,2.2,108.0,71.08,4.36,0.05,0.01,0.06
2015-06-15,-----,0.0,0,0.0,0.0,0.0,9.0,2.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,27,1,5.1,9.7,0.21,6.54,0.98,204.0,103.3,7.31,8.04,17.74,45.33,2.55,0.98,15.69,2.34,151.0,77.99,6.67,0.03,0.005,0.04
2015-06-15,-----,0.0,0,0.0,0.0,0.0,9.0,2.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,27,2,5.1,9.06,0.56,3.7,0.78,40.0,46.13,4.18,4.58,13.64,33.59,10.89,0.78,4.88,2.44,38.92,70.64,4.74,0.09,0.02,0.11
2015-06-15,-----,0.0,0,0.0,0.0,0.0,9.0,2.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,27,4,5.2,8.33,0.55,3.36,0.7,24.0,22.9,3.72,4.12,12.45,33.1,11.77,0.7,3.24,3.59,37.4,69.68,4.8,0.14,0.03,0.17
2015-06-15,-----,0.0,0,0.0,0.0,0.0,9.0,2.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,27,6,5.1,7.54,0.93,2.44,0.54,18.0,16.04,3.16,3.03,10.57,28.63,23.52,0.54,0.84,2.26,23.39,64.52,4.52,0.14,0.03,0.17
2015-06-15,-----,0.0,0,0.0,0.0,0.0,9.0,2.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,27,8,5.0,9.97,0.62,3.35,0.71,74.0,96.34,4.97,4.25,14.22,29.88,12.73,0.71,8.01,2.44,63.05,72.53,4.72,0.05,0.01,0.05
2015-10-30,corda de viola,2.0,2,0.07,0.028,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,58,1,5.1,9.7,0.21,6.54,0.98,204.0,103.3,7.31,8.04,17.74,45.33,2.55,0.98,15.69,2.34,151.0,77.99,6.67,0.03,0.005,0.04
2015-10-30,corda de viola,2.0,2,0.07,0.028,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,58,2,5.1,9.06,0.56,3.7,0.78,40.0,46.13,4.18,4.58,13.64,33.59,10.89,0.78,4.88,2.44,38.92,70.64,4.74,0.09,0.02,0.11
2015-10-30,corda de viola,2.0,2,0.07,0.028,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,58,4,5.2,8.33,0.55,3.36,0.7,24.0,22.9,3.72,4.12,12.45,33.1,11.77,0.7,3.24,3.59,37.4,69.68,4.8,0.14,0.03,0.17
2015-10-30,corda de viola,2.0,2,0.07,0.028,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,58,6,5.1,7.54,0.93,2.44,0.54,18.0,16.04,3.16,3.03,10.57,28.63,23.52,0.54,0.84,2.26,23.39,64.52,4.52,0.14,0.03,0.17
2015-10-30,corda de viola,2.0,2,0.07,0.028,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,58,8,5.0,9.97,0.62,3.35,0.71,74.0,96.34,4.97,4.25,14.22,29.88,12.73,0.71,8.01,2.44,63.05,72.53,4.72,0.05,0.01,0.05
2015-10-30,vassoura rabo de tatu,2.0,2,0.7130000000000001,0.285,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,59,1,5.1,9.7,0.21,6.54,0.98,204.0,103.3,7.31,8.04,17.74,45.33,2.55,0.98,15.69,2.34,151.0,77.99,6.67,0.03,0.005,0.04
2015-10-30,vassoura rabo de tatu,2.0,2,0.7130000000000001,0.285,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,59,2,5.1,9.06,0.56,3.7,0.78,40.0,46.13,4.18,4.58,13.64,33.59,10.89,0.78,4.88,2.44,38.92,70.64,4.74,0.09,0.02,0.11
2015-10-30,vassoura rabo de tatu,2.0,2,0.7130000000000001,0.285,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,59,4,5.2,8.33,0.55,3.36,0.7,24.0,22.9,3.72,4.12,12.45,33.1,11.77,0.7,3.24,3.59,37.4,69.68,4.8,0.14,0.03,0.17
2015-10-30,vassoura rabo de tatu,2.0,2,0.7130000000000001,0.285,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,59,6,5.1,7.54,0.93,2.44,0.54,18.0,16.04,3.16,3.03,10.57,28.63,23.52,0.54,0.84,2.26,23.39,64.52,4.52,0.14,0.03,0.17
2015-10-30,vassoura rabo de tatu,2.0,2,0.7130000000000001,0.285,0.0,9.0,2.0,10.0,1.0,10.0,2015,929.3,25.86666667,31.1,16.1,51.66666667,1.733333333,90.0,0.2,59,8,5.0,9.97,0.62,3.35,0.71,74.0,96.34,4.97,4.25,14.22,29.88,12.73,0.71,8.01,2.44,63.05,72.53,4.72,0.05,0.01,0.05
2015-06-15,apaga-fogo,2.0,1,1.841,0.7364,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,28,1,5.1,9.07,0.14,4.99,1.13,192.0,95.26,7.21,6.61,15.68,42.16,2.07,1.13,13.38,2.21,97.44,62.28,4.42,0.03,0.01,0.03
2015-06-15,apaga-fogo,2.0,1,1.841,0.7364,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,28,2,5.1,9.27,0.57,3.47,0.72,56.0,24.06,4.58,4.33,13.6,31.85,11.63,0.72,2.53,1.89,36.49,65.46,4.82,0.06,0.01,0.08
2015-06-15,apaga-fogo,2.0,1,1.841,0.7364,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,28,4,5.1,8.51,0.52,3.51,0.65,38.0,12.78,3.96,4.26,12.77,33.34,10.89,0.65,2.24,1.89,27.99,69.9,5.4,0.09,0.02,0.11
2015-06-15,apaga-fogo,2.0,1,1.841,0.7364,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,28,6,5.1,7.92,0.62,2.12,0.47,15.0,6.15,3.84,2.63,10.55,24.92,19.09,0.47,0.96,1.83,39.15,53.79,4.51,0.14,0.03,0.17
2015-06-15,apaga-fogo,2.0,1,1.841,0.7364,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,28,8,5.0,9.98,0.63,3.89,0.82,85.0,94.88,4.88,4.93,14.91,33.05,11.34,0.82,7.86,2.42,43.75,69.55,4.74,0.05,0.01,0.06
2015-06-15,assa-peixe,2.0,1,16.5,6.6,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,29,1,5.1,9.07,0.14,4.99,1.13,192.0,95.26,7.21,6.61,15.68,42.16,2.07,1.13,13.38,2.21,97.44,62.28,4.42,0.03,0.01,0.03
2015-06-15,assa-peixe,2.0,1,16.5,6.6,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,29,2,5.1,9.27,0.57,3.47,0.72,56.0,24.06,4.58,4.33,13.6,31.85,11.63,0.72,2.53,1.89,36.49,65.46,4.82,0.06,0.01,0.08
2015-06-15,assa-peixe,2.0,1,16.5,6.6,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,29,4,5.1,8.51,0.52,3.51,0.65,38.0,12.78,3.96,4.26,12.77,33.34,10.89,0.65,2.24,1.89,27.99,69.9,5.4,0.09,0.02,0.11
2015-06-15,assa-peixe,2.0,1,16.5,6.6,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,29,6,5.1,7.92,0.62,2.12,0.47,15.0,6.15,3.84,2.63,10.55,24.92,19.09,0.47,0.96,1.83,39.15,53.79,4.51,0.14,0.03,0.17
2015-06-15,assa-peixe,2.0,1,16.5,6.6,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,29,8,5.0,9.98,0.63,3.89,0.82,85.0,94.88,4.88,4.93,14.91,33.05,11.34,0.82,7.86,2.42,43.75,69.55,4.74,0.05,0.01,0.06
2015-06-15,buva,2.0,8,18.666,7.466,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,30,1,5.1,9.07,0.14,4.99,1.13,192.0,95.26,7.21,6.61,15.68,42.16,2.07,1.13,13.38,2.21,97.44,62.28,4.42,0.03,0.01,0.03
2015-06-15,buva,2.0,8,18.666,7.466,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,30,2,5.1,9.27,0.57,3.47,0.72,56.0,24.06,4.58,4.33,13.6,31.85,11.63,0.72,2.53,1.89,36.49,65.46,4.82,0.06,0.01,0.08
2015-06-15,buva,2.0,8,18.666,7.466,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,30,4,5.1,8.51,0.52,3.51,0.65,38.0,12.78,3.96,4.26,12.77,33.34,10.89,0.65,2.24,1.89,27.99,69.9,5.4,0.09,0.02,0.11
2015-06-15,buva,2.0,8,18.666,7.466,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,30,6,5.1,7.92,0.62,2.12,0.47,15.0,6.15,3.84,2.63,10.55,24.92,19.09,0.47,0.96,1.83,39.15,53.79,4.51,0.14,0.03,0.17
2015-06-15,buva,2.0,8,18.666,7.466,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,30,8,5.0,9.98,0.63,3.89,0.82,85.0,94.88,4.88,4.93,14.91,33.05,11.34,0.82,7.86,2.42,43.75,69.55,4.74,0.05,0.01,0.06
2015-06-15,capim amargoso,1.0,6,265.71,106.28,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,31,1,5.1,9.07,0.14,4.99,1.13,192.0,95.26,7.21,6.61,15.68,42.16,2.07,1.13,13.38,2.21,97.44,62.28,4.42,0.03,0.01,0.03
2015-06-15,capim amargoso,1.0,6,265.71,106.28,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,31,2,5.1,9.27,0.57,3.47,0.72,56.0,24.06,4.58,4.33,13.6,31.85,11.63,0.72,2.53,1.89,36.49,65.46,4.82,0.06,0.01,0.08
2015-06-15,capim amargoso,1.0,6,265.71,106.28,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,31,4,5.1,8.51,0.52,3.51,0.65,38.0,12.78,3.96,4.26,12.77,33.34,10.89,0.65,2.24,1.89,27.99,69.9,5.4,0.09,0.02,0.11
2015-06-15,capim amargoso,1.0,6,265.71,106.28,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,31,6,5.1,7.92,0.62,2.12,0.47,15.0,6.15,3.84,2.63,10.55,24.92,19.09,0.47,0.96,1.83,39.15,53.79,4.51,0.14,0.03,0.17
2015-06-15,capim amargoso,1.0,6,265.71,106.28,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,31,8,5.0,9.98,0.63,3.89,0.82,85.0,94.88,4.88,4.93,14.91,33.05,11.34,0.82,7.86,2.42,43.75,69.55,4.74,0.05,0.01,0.06
2015-06-15,capim colchão,1.0,10,4.25,1.7,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,32,1,5.1,9.07,0.14,4.99,1.13,192.0,95.26,7.21,6.61,15.68,42.16,2.07,1.13,13.38,2.21,97.44,62.28,4.42,0.03,0.01,0.03
2015-06-15,capim colchão,1.0,10,4.25,1.7,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,32,2,5.1,9.27,0.57,3.47,0.72,56.0,24.06,4.58,4.33,13.6,31.85,11.63,0.72,2.53,1.89,36.49,65.46,4.82,0.06,0.01,0.08
2015-06-15,capim colchão,1.0,10,4.25,1.7,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,32,4,5.1,8.51,0.52,3.51,0.65,38.0,12.78,3.96,4.26,12.77,33.34,10.89,0.65,2.24,1.89,27.99,69.9,5.4,0.09,0.02,0.11
2015-06-15,capim colchão,1.0,10,4.25,1.7,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,32,6,5.1,7.92,0.62,2.12,0.47,15.0,6.15,3.84,2.63,10.55,24.92,19.09,0.47,0.96,1.83,39.15,53.79,4.51,0.14,0.03,0.17
2015-06-15,capim colchão,1.0,10,4.25,1.7,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,32,8,5.0,9.98,0.63,3.89,0.82,85.0,94.88,4.88,4.93,14.91,33.05,11.34,0.82,7.86,2.42,43.75,69.55,4.74,0.05,0.01,0.06
2015-06-15,capim guiné,1.0,37,80.354,32.142,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,33,1,5.1,9.07,0.14,4.99,1.13,192.0,95.26,7.21,6.61,15.68,42.16,2.07,1.13,13.38,2.21,97.44,62.28,4.42,0.03,0.01,0.03
2015-06-15,capim guiné,1.0,37,80.354,32.142,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,33,2,5.1,9.27,0.57,3.47,0.72,56.0,24.06,4.58,4.33,13.6,31.85,11.63,0.72,2.53,1.89,36.49,65.46,4.82,0.06,0.01,0.08
2015-06-15,capim guiné,1.0,37,80.354,32.142,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,33,4,5.1,8.51,0.52,3.51,0.65,38.0,12.78,3.96,4.26,12.77,33.34,10.89,0.65,2.24,1.89,27.99,69.9,5.4,0.09,0.02,0.11
2015-06-15,capim guiné,1.0,37,80.354,32.142,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,33,6,5.1,7.92,0.62,2.12,0.47,15.0,6.15,3.84,2.63,10.55,24.92,19.09,0.47,0.96,1.83,39.15,53.79,4.51,0.14,0.03,0.17
2015-06-15,capim guiné,1.0,37,80.354,32.142,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,33,8,5.0,9.98,0.63,3.89,0.82,85.0,94.88,4.88,4.93,14.91,33.05,11.34,0.82,7.86,2.42,43.75,69.55,4.74,0.05,0.01,0.06
2015-06-15,capim mombaça,1.0,9,183.188,73.275,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,34,1,5.1,9.07,0.14,4.99,1.13,192.0,95.26,7.21,6.61,15.68,42.16,2.07,1.13,13.38,2.21,97.44,62.28,4.42,0.03,0.01,0.03
2015-06-15,capim mombaça,1.0,9,183.188,73.275,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,34,2,5.1,9.27,0.57,3.47,0.72,56.0,24.06,4.58,4.33,13.6,31.85,11.63,0.72,2.53,1.89,36.49,65.46,4.82,0.06,0.01,0.08
2015-06-15,capim mombaça,1.0,9,183.188,73.275,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,34,4,5.1,8.51,0.52,3.51,0.65,38.0,12.78,3.96,4.26,12.77,33.34,10.89,0.65,2.24,1.89,27.99,69.9,5.4,0.09,0.02,0.11
2015-06-15,capim mombaça,1.0,9,183.188,73.275,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,34,6,5.1,7.92,0.62,2.12,0.47,15.0,6.15,3.84,2.63,10.55,24.92,19.09,0.47,0.96,1.83,39.15,53.79,4.51,0.14,0.03,0.17
2015-06-15,capim mombaça,1.0,9,183.188,73.275,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,34,8,5.0,9.98,0.63,3.89,0.82,85.0,94.88,4.88,4.93,14.91,33.05,11.34,0.82,7.86,2.42,43.75,69.55,4.74,0.05,0.01,0.06
2015-06-15,carrapicho de carneiro,1.0,1,0.443,0.177,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,35,1,5.1,9.07,0.14,4.99,1.13,192.0,95.26,7.21,6.61,15.68,42.16,2.07,1.13,13.38,2.21,97.44,62.28,4.42,0.03,0.01,0.03
2015-06-15,carrapicho de carneiro,1.0,1,0.443,0.177,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,35,2,5.1,9.27,0.57,3.47,0.72,56.0,24.06,4.58,4.33,13.6,31.85,11.63,0.72,2.53,1.89,36.49,65.46,4.82,0.06,0.01,0.08
2015-06-15,carrapicho de carneiro,1.0,1,0.443,0.177,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,35,4,5.1,8.51,0.52,3.51,0.65,38.0,12.78,3.96,4.26,12.77,33.34,10.89,0.65,2.24,1.89,27.99,69.9,5.4,0.09,0.02,0.11
2015-06-15,carrapicho de carneiro,1.0,1,0.443,0.177,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,35,6,5.1,7.92,0.62,2.12,0.47,15.0,6.15,3.84,2.63,10.55,24.92,19.09,0.47,0.96,1.83,39.15,53.79,4.51,0.14,0.03,0.17
2015-06-15,carrapicho de carneiro,1.0,1,0.443,0.177,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,35,8,5.0,9.98,0.63,3.89,0.82,85.0,94.88,4.88,4.93,14.91,33.05,11.34,0.82,7.86,2.42,43.75,69.55,4.74,0.05,0.01,0.06
2015-06-15,caruru,2.0,9,16.781,6.712,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,36,1,5.1,9.07,0.14,4.99,1.13,192.0,95.26,7.21,6.61,15.68,42.16,2.07,1.13,13.38,2.21,97.44,62.28,4.42,0.03,0.01,0.03
2015-06-15,caruru,2.0,9,16.781,6.712,0.0,7.0,3.0,115.0,0.25,28.75,2015,930.0666667,23.13333333,30.9,11.3,62.66666667,0.6666666667,285.0,0.0,36,2,5.1,9.27,0.57,3.47,0.72,56.0,24.06,4.58,4.33,13.6,31.85,11.63,0.72,2.53,1.89,36.49,65.46,4.82,0.06,0.01,0.08
